time_signature;track_popularity;speechiness;danceability;playlist_name;track_artist;duration_ms;energy;playlist_genre;playlist_subgenre;track_href;track_name;music_mode;uri;music_type;track_album_release_date;analysis_url;id;instrumentalness;track_album_id;playlist_id;track_id;valence;music_key;tempo;loudness;acousticness;liveness;track_album_name
4;41;108;59;Arab X;Bnxn, taves;133564;576;arabic;modern;https://api.spotify.com/v1/tracks/5odFUgF0MS8DAnvlJpYdUd;Realize (feat. taves);0;spotify:track:5odFUgF0MS8DAnvlJpYdUd;audio_features;2023-10-04;https://api.spotify.com/v1/audio-analysis/5odFUgF0MS8DAnvlJpYdUd;5odFUgF0MS8DAnvlJpYdUd;0;3dctFKCiGPizmylLp0SN0a;3gZgGRvDn9tTUy8n7699pD;5odFUgF0MS8DAnvlJpYdUd;694;1;81964;-653;465;876;Sincerely, Benson
4;42;415;459;Arab X;Bnxn;180680;677;arabic;modern;https://api.spotify.com/v1/tracks/44EoPxCHwUXdGLrmVg8yqa;My Life;0;spotify:track:44EoPxCHwUXdGLrmVg8yqa;audio_features;2023-10-04;https://api.spotify.com/v1/audio-analysis/44EoPxCHwUXdGLrmVg8yqa;44EoPxCHwUXdGLrmVg8yqa;351;3dctFKCiGPizmylLp0SN0a;3gZgGRvDn9tTUy8n7699pD;44EoPxCHwUXdGLrmVg8yqa;311;7;86875;-4717;208;797;Sincerely, Benson
4;40;266;68;Arab X;Dope Caesar, FAVE, Ajebo Hustlers;149684;649;arabic;modern;https://api.spotify.com/v1/tracks/3jGkAgjo3IwwcCsuUptm0W;Pop Sermon;0;spotify:track:3jGkAgjo3IwwcCsuUptm0W;audio_features;2023-10-04;https://api.spotify.com/v1/audio-analysis/3jGkAgjo3IwwcCsuUptm0W;3jGkAgjo3IwwcCsuUptm0W;0;4sJRYRgfoFyQrI7qlDmnCb;3gZgGRvDn9tTUy8n7699pD;3jGkAgjo3IwwcCsuUptm0W;689;10;9483;-6751;574;159;Pop Sermon
3;41;386;627;Arab X;Vusic, Zinoleesky;149388;411;arabic;modern;https://api.spotify.com/v1/tracks/1evISIAjBrtmaYRrYYflES;Lever;0;spotify:track:1evISIAjBrtmaYRrYYflES;audio_features;2024-02-29;https://api.spotify.com/v1/audio-analysis/1evISIAjBrtmaYRrYYflES;1evISIAjBrtmaYRrYYflES;0;3c9tSl2aUVfRcmT1uv0ado;3gZgGRvDn9tTUy8n7699pD;1evISIAjBrtmaYRrYYflES;732;1;14599;-609;517;101;Lever
4;49;14;492;Arab X;Young Jonn, Kizz Daniel, Seyi Vibez;180531;686;arabic;modern;https://api.spotify.com/v1/tracks/7MaM9JVq1UXAGZQ4JFNXMg;Big Big Things (feat. Kizz Daniel & Seyi Vibez);0;spotify:track:7MaM9JVq1UXAGZQ4JFNXMg;audio_features;2024-02-23;https://api.spotify.com/v1/audio-analysis/7MaM9JVq1UXAGZQ4JFNXMg;7MaM9JVq1UXAGZQ4JFNXMg;0;2CcOmbLxQFIsm5aQu7VSuJ;3gZgGRvDn9tTUy8n7699pD;7MaM9JVq1UXAGZQ4JFNXMg;392;5;109802;-697;28;137;Big Big Things (feat. Kizz Daniel & Seyi Vibez)
5;64;112;519;Arab X;Gunna;243133;649;arabic;modern;https://api.spotify.com/v1/tracks/7Aq3pnhSzI8FnHt7T6TPsX;turned your back;1;spotify:track:7Aq3pnhSzI8FnHt7T6TPsX;audio_features;2023-06-16;https://api.spotify.com/v1/audio-analysis/7Aq3pnhSzI8FnHt7T6TPsX;7Aq3pnhSzI8FnHt7T6TPsX;0;5qmZefgh78fN3jsyPPlvuw;3gZgGRvDn9tTUy8n7699pD;7Aq3pnhSzI8FnHt7T6TPsX;541;6;106379;-5502;486;104;a Gift & a Curse
4;55;106;847;Arab X;Phyno, Burna Boy;138069;825;arabic;modern;https://api.spotify.com/v1/tracks/7yKjDDd9w01nFEOD5adoHq;Do I - Remix;0;spotify:track:7yKjDDd9w01nFEOD5adoHq;audio_features;2023-12-19;https://api.spotify.com/v1/audio-analysis/7yKjDDd9w01nFEOD5adoHq;7yKjDDd9w01nFEOD5adoHq;175;5aVA4avxVgyg1S6iVQpx0m;3gZgGRvDn9tTUy8n7699pD;7yKjDDd9w01nFEOD5adoHq;726;6;113019;-7042;74;151;Do I (Remix)
4;56;325;529;Arab X;Quality Control, Lil Baby;145349;754;arabic;modern;https://api.spotify.com/v1/tracks/5WptmsWwi6FEsTNxN1gUh1;Back On;0;spotify:track:5WptmsWwi6FEsTNxN1gUh1;audio_features;2019-08-16;https://api.spotify.com/v1/audio-analysis/5WptmsWwi6FEsTNxN1gUh1;5WptmsWwi6FEsTNxN1gUh1;0;59zpaLOByFkJhc9D5Xqna9;3gZgGRvDn9tTUy8n7699pD;5WptmsWwi6FEsTNxN1gUh1;212;10;175041;-3457;129;198;Quality Control: Control The Streets Volume 2
4;53;334;845;Arab X;Lil Baby;161637;503;arabic;modern;https://api.spotify.com/v1/tracks/7fSM2taFBEB1WNZl8AOIoo;Detox;1;spotify:track:7fSM2taFBEB1WNZl8AOIoo;audio_features;2022-09-02;https://api.spotify.com/v1/audio-analysis/7fSM2taFBEB1WNZl8AOIoo;7fSM2taFBEB1WNZl8AOIoo;0;4y77zrDMRkZznufMBScSal;3gZgGRvDn9tTUy8n7699pD;7fSM2taFBEB1WNZl8AOIoo;416;1;147031;-7021;27;116;Detox
4;42;339;765;Arab X;Lil Durk;192052;547;arabic;modern;https://api.spotify.com/v1/tracks/4d6NmHDQ64zEbzSAnr844z;Death Ain't Easy;1;spotify:track:4d6NmHDQ64zEbzSAnr844z;audio_features;2020-12-24;https://api.spotify.com/v1/audio-analysis/4d6NmHDQ64zEbzSAnr844z;4d6NmHDQ64zEbzSAnr844z;0;33lOYXjswrDuzTqTNJYSWy;3gZgGRvDn9tTUy8n7699pD;4d6NmHDQ64zEbzSAnr844z;531;1;90024;-9959;425;118;The Voice
4;41;205;841;Arab X;Bnxn;163224;43;arabic;modern;https://api.spotify.com/v1/tracks/7f3xivnGz4HU0UigVxvlEe;Mukulu;1;spotify:track:7f3xivnGz4HU0UigVxvlEe;audio_features;2023-10-04;https://api.spotify.com/v1/audio-analysis/7f3xivnGz4HU0UigVxvlEe;7f3xivnGz4HU0UigVxvlEe;712;3dctFKCiGPizmylLp0SN0a;3gZgGRvDn9tTUy8n7699pD;7f3xivnGz4HU0UigVxvlEe;67;7;99933;-6006;698;101;Sincerely, Benson
3;21;232;633;Arab X;Lil Kesh;245581;96;arabic;modern;https://api.spotify.com/v1/tracks/0hRH2wkhem4ayDNR4dpsOb;Efejoku;0;spotify:track:0hRH2wkhem4ayDNR4dpsOb;audio_features;2015-07-28;https://api.spotify.com/v1/audio-analysis/0hRH2wkhem4ayDNR4dpsOb;0hRH2wkhem4ayDNR4dpsOb;0,000014;2FwrMuhx7sG2rpheybJCtR;3gZgGRvDn9tTUy8n7699pD;0hRH2wkhem4ayDNR4dpsOb;842;4;96707;-2045;508;641;Efejoku
4;49;29;713;Arab X;Lil Durk;200000;551;arabic;modern;https://api.spotify.com/v1/tracks/0UnVRlnakHYqA4bCRua63X;Backdoor;0;spotify:track:0UnVRlnakHYqA4bCRua63X;audio_features;2021-01-29;https://api.spotify.com/v1/audio-analysis/0UnVRlnakHYqA4bCRua63X;0UnVRlnakHYqA4bCRua63X;0,000366;6lb9q7QZwjMj9EE7M664sK;3gZgGRvDn9tTUy8n7699pD;0UnVRlnakHYqA4bCRua63X;237;4;82637;-7593;107;294;The Voice (Deluxe)
4;42;284;58;Arab X;Lil Durk;179288;783;arabic;modern;https://api.spotify.com/v1/tracks/0KclzJGZgosZbTCDx5sANn;Rebellious;0;spotify:track:0KclzJGZgosZbTCDx5sANn;audio_features;2019-08-02;https://api.spotify.com/v1/audio-analysis/0KclzJGZgosZbTCDx5sANn;0KclzJGZgosZbTCDx5sANn;0;3kj9O7YYodmvzwq8ObaWU9;3gZgGRvDn9tTUy8n7699pD;0KclzJGZgosZbTCDx5sANn;598;5;160153;-4551;267;763;Love Songs 4 the Streets 2
4;61;346;559;Arab X;Travis Scott, ROSALÍA, Lil Baby;244874;491;arabic;modern;https://api.spotify.com/v1/tracks/7h0d2h0fUmzbs7zeFigJPn;HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX;0;spotify:track:7h0d2h0fUmzbs7zeFigJPn;audio_features;2019-12-27;https://api.spotify.com/v1/audio-analysis/7h0d2h0fUmzbs7zeFigJPn;7h0d2h0fUmzbs7zeFigJPn;0;1Sf8GsXG32t0jNrX11xqWx;3gZgGRvDn9tTUy8n7699pD;7h0d2h0fUmzbs7zeFigJPn;114;2;153131;-6406;567;992;JACKBOYS
4;61;418;825;Arab X;Asake;134483;767;arabic;modern;https://api.spotify.com/v1/tracks/2H0w7oYDjUvgsFlNQ5swIg;Basquiat;1;spotify:track:2H0w7oYDjUvgsFlNQ5swIg;audio_features;2023-06-15;https://api.spotify.com/v1/audio-analysis/2H0w7oYDjUvgsFlNQ5swIg;2H0w7oYDjUvgsFlNQ5swIg;0,000046;2O9VJaLSnwjZ2HPpMaVoPU;3gZgGRvDn9tTUy8n7699pD;2H0w7oYDjUvgsFlNQ5swIg;857;5;115957;-7893;547;914;Work Of Art
4;34;604;87;Arab X;Hotkeed, Yo X;130000;917;arabic;modern;https://api.spotify.com/v1/tracks/3ncCdwV4rnFY9YNzsh4KGo;Metro;0;spotify:track:3ncCdwV4rnFY9YNzsh4KGo;audio_features;2023-12-30;https://api.spotify.com/v1/audio-analysis/3ncCdwV4rnFY9YNzsh4KGo;3ncCdwV4rnFY9YNzsh4KGo;289;3SIBRVHyi8IkfXig7nFhiq;3gZgGRvDn9tTUy8n7699pD;3ncCdwV4rnFY9YNzsh4KGo;786;3;120065;-4819;103;176;Metro
4;54;3;843;Arab X;Olamide, Asake;153684;401;arabic;modern;https://api.spotify.com/v1/tracks/0U6EtYtNKv8t3o9cjniLn2;New Religion;1;spotify:track:0U6EtYtNKv8t3o9cjniLn2;audio_features;2023-08-08;https://api.spotify.com/v1/audio-analysis/0U6EtYtNKv8t3o9cjniLn2;0U6EtYtNKv8t3o9cjniLn2;0,00101;51mowf1u3WaEYvqalsbP7M;3gZgGRvDn9tTUy8n7699pD;0U6EtYtNKv8t3o9cjniLn2;893;1;114068;-12868;294;164;Unruly
4;42;349;654;Arab X;larrylanes, Bella Shmurda, Seyi Vibez;147193;764;arabic;modern;https://api.spotify.com/v1/tracks/2dyny0cqxTu0hEVLBUMyV2;Mamba (With Bella Shmurda & Seyi Vibez);1;spotify:track:2dyny0cqxTu0hEVLBUMyV2;audio_features;2024-02-08;https://api.spotify.com/v1/audio-analysis/2dyny0cqxTu0hEVLBUMyV2;2dyny0cqxTu0hEVLBUMyV2;0;2imNyNmpOrJktWi5eQNLY1;3gZgGRvDn9tTUy8n7699pD;2dyny0cqxTu0hEVLBUMyV2;885;5;116121;-6005;157;621;Mamba (With Bella Shmurda & Seyi Vibez)
5;63;239;569;Arab X;Bnxn;218657;5;arabic;modern;https://api.spotify.com/v1/tracks/4jcrO2T6XJ1B7hXsAEJ3ve;Pidgin & English;0;spotify:track:4jcrO2T6XJ1B7hXsAEJ3ve;audio_features;2023-10-04;https://api.spotify.com/v1/audio-analysis/4jcrO2T6XJ1B7hXsAEJ3ve;4jcrO2T6XJ1B7hXsAEJ3ve;0;3dctFKCiGPizmylLp0SN0a;3gZgGRvDn9tTUy8n7699pD;4jcrO2T6XJ1B7hXsAEJ3ve;118;6;116058;-4482;183;148;Sincerely, Benson
4;41;223;639;Arab X;Bella Shmurda;183745;815;arabic;modern;https://api.spotify.com/v1/tracks/4lkScrQ9Hy3384o8aFFxS7;My Friend;1;spotify:track:4lkScrQ9Hy3384o8aFFxS7;audio_features;2022-01-27;https://api.spotify.com/v1/audio-analysis/4lkScrQ9Hy3384o8aFFxS7;4lkScrQ9Hy3384o8aFFxS7;0;0NzvedamhWairQFU3oFcHe;3gZgGRvDn9tTUy8n7699pD;4lkScrQ9Hy3384o8aFFxS7;622;0;114451;-6221;189;736;My Friend
4;66;392;806;Arab X;Sarz, Asake, Gunna;174744;744;arabic;modern;https://api.spotify.com/v1/tracks/6rOqLUy3kp0PVQQEtNPpbQ;Happiness (feat. Asake & Gunna);0;spotify:track:6rOqLUy3kp0PVQQEtNPpbQ;audio_features;2023-12-07;https://api.spotify.com/v1/audio-analysis/6rOqLUy3kp0PVQQEtNPpbQ;6rOqLUy3kp0PVQQEtNPpbQ;395;0D5fIo40wr5QpfUQ2l26vf;3gZgGRvDn9tTUy8n7699pD;6rOqLUy3kp0PVQQEtNPpbQ;765;10;104991;-5377;187;104;Happiness (feat. Asake & Gunna)
3;45;165;501;Arab X;Kizz Daniel;145032;838;arabic;modern;https://api.spotify.com/v1/tracks/02qAdqcn1HGt3RMWMTDkSe;Twe Twe;0;spotify:track:02qAdqcn1HGt3RMWMTDkSe;audio_features;2023-12-11;https://api.spotify.com/v1/audio-analysis/02qAdqcn1HGt3RMWMTDkSe;02qAdqcn1HGt3RMWMTDkSe;0,000063;1jv97lAItsr4nWgPBFm7e2;3gZgGRvDn9tTUy8n7699pD;02qAdqcn1HGt3RMWMTDkSe;829;0;95013;-8959;533;115;Twe Twe
4;45;756;941;Arab X;Naira Marley;160000;742;arabic;modern;https://api.spotify.com/v1/tracks/1O1xBIB1utaWzFsvMG2B9w;Wahala;1;spotify:track:1O1xBIB1utaWzFsvMG2B9w;audio_features;2023-12-29;https://api.spotify.com/v1/audio-analysis/1O1xBIB1utaWzFsvMG2B9w;1O1xBIB1utaWzFsvMG2B9w;227;2lvokyWcNezrjpxtaKTkap;3gZgGRvDn9tTUy8n7699pD;1O1xBIB1utaWzFsvMG2B9w;425;2;114012;-668;117;85;Wahala
4;29;417;529;Arab X;Dj 4kerty, Bella Shmurda;165599;834;arabic;modern;https://api.spotify.com/v1/tracks/1KGfaZEtWCSFujgbANw7NO;Majo;0;spotify:track:1KGfaZEtWCSFujgbANw7NO;audio_features;2021-03-26;https://api.spotify.com/v1/audio-analysis/1KGfaZEtWCSFujgbANw7NO;1KGfaZEtWCSFujgbANw7NO;0;1jKBaIoYxhPIf9D1cFXx2O;3gZgGRvDn9tTUy8n7699pD;1KGfaZEtWCSFujgbANw7NO;69;11;99981;-4578;103;274;Majo
4;60;258;584;Arab X;Wizkid, Zlatan;180638;747;arabic;modern;https://api.spotify.com/v1/tracks/5KV5UXd1uNZZafWTudrVft;IDK (feat. Zlatan);0;spotify:track:5KV5UXd1uNZZafWTudrVft;audio_features;2023-12-21;https://api.spotify.com/v1/audio-analysis/5KV5UXd1uNZZafWTudrVft;5KV5UXd1uNZZafWTudrVft;13;24bAAFr3dK2TMVMaCZWMJM;3gZgGRvDn9tTUy8n7699pD;5KV5UXd1uNZZafWTudrVft;798;10;98111;-4726;105;149;S2
4;54;409;841;Arab X;Wizkid, Wande Coal;210195;831;arabic;modern;https://api.spotify.com/v1/tracks/0x3sDnom0itB72oEVrRE7v;Ololufe (feat. Wande Coal);0;spotify:track:0x3sDnom0itB72oEVrRE7v;audio_features;2023-12-21;https://api.spotify.com/v1/audio-analysis/0x3sDnom0itB72oEVrRE7v;0x3sDnom0itB72oEVrRE7v;137;24bAAFr3dK2TMVMaCZWMJM;3gZgGRvDn9tTUy8n7699pD;0x3sDnom0itB72oEVrRE7v;584;9;111016;-564;864;708;S2
4;56;95;759;Arab X;Wizkid;149171;788;arabic;modern;https://api.spotify.com/v1/tracks/0UEct6UTSjqEex8AHOUf5z;Diamonds;1;spotify:track:0UEct6UTSjqEex8AHOUf5z;audio_features;2023-12-21;https://api.spotify.com/v1/audio-analysis/0UEct6UTSjqEex8AHOUf5z;0UEct6UTSjqEex8AHOUf5z;0,00367;24bAAFr3dK2TMVMaCZWMJM;3gZgGRvDn9tTUy8n7699pD;0UEct6UTSjqEex8AHOUf5z;743;1;100029;-4776;485;644;S2
4;49;169;749;Arab X;Wizkid;181014;568;arabic;modern;https://api.spotify.com/v1/tracks/6GxsePQAbaPlzWefozE62n;Energy;0;spotify:track:6GxsePQAbaPlzWefozE62n;audio_features;2023-12-21;https://api.spotify.com/v1/audio-analysis/6GxsePQAbaPlzWefozE62n;6GxsePQAbaPlzWefozE62n;114;24bAAFr3dK2TMVMaCZWMJM;3gZgGRvDn9tTUy8n7699pD;6GxsePQAbaPlzWefozE62n;569;11;109951;-4627;546;191;S2
4;57;469;859;Arab X;Wizkid;178587;814;arabic;modern;https://api.spotify.com/v1/tracks/2HYcI74UpbMMxLZ1m7Xnfn;Bad To Me;0;spotify:track:2HYcI74UpbMMxLZ1m7Xnfn;audio_features;2022-11-11;https://api.spotify.com/v1/audio-analysis/2HYcI74UpbMMxLZ1m7Xnfn;2HYcI74UpbMMxLZ1m7Xnfn;113;73rKiFhHZatrwJL0B1F6hY;3gZgGRvDn9tTUy8n7699pD;2HYcI74UpbMMxLZ1m7Xnfn;91;10;110042;-4568;638;959;More Love, Less Ego
4;55;809;773;Arab X;Bnxn, Wizkid;227328;526;arabic;modern;https://api.spotify.com/v1/tracks/0lWW0X74IvjNlgY5glykvY;Many Ways (feat. Wizkid);0;spotify:track:0lWW0X74IvjNlgY5glykvY;audio_features;2022-08-24;https://api.spotify.com/v1/audio-analysis/0lWW0X74IvjNlgY5glykvY;0lWW0X74IvjNlgY5glykvY;297;0Uf8CLgcWoLrYwmBcp0pio;3gZgGRvDn9tTUy8n7699pD;0lWW0X74IvjNlgY5glykvY;813;5;99989;-11858;579;169;Bad Since '97
4;45;887;579;Arab X;SPINALL, Wizkid;174226;778;arabic;modern;https://api.spotify.com/v1/tracks/4U3RTbBmft10cAQqMYw7At;Loju (feat. Wizkid);0;spotify:track:4U3RTbBmft10cAQqMYw7At;audio_features;2023-06-30;https://api.spotify.com/v1/audio-analysis/4U3RTbBmft10cAQqMYw7At;4U3RTbBmft10cAQqMYw7At;205;08Y8xB9NINjDkoT30eCoB8;3gZgGRvDn9tTUy8n7699pD;4U3RTbBmft10cAQqMYw7At;917;11;114843;-4949;522;142;Loju (feat. Wizkid)
4;62;339;741;Arab X;Ayo Maff;154200;381;arabic;modern;https://api.spotify.com/v1/tracks/4G5IYu1QYKo7DeSecKtNXA;7 DAYS;1;spotify:track:4G5IYu1QYKo7DeSecKtNXA;audio_features;2024-01-26;https://api.spotify.com/v1/audio-analysis/4G5IYu1QYKo7DeSecKtNXA;4G5IYu1QYKo7DeSecKtNXA;0;3VzQebEG0O7rIklEQvUbwg;3gZgGRvDn9tTUy8n7699pD;4G5IYu1QYKo7DeSecKtNXA;625;2;140015;-11531;64;149;STREET ANTHEM / 7 DAYS
4;48;398;833;Arab X;Ayo Maff;131280;538;arabic;modern;https://api.spotify.com/v1/tracks/5naA4orxOXq250NoTEoNg6;STREET ANTHEM;0;spotify:track:5naA4orxOXq250NoTEoNg6;audio_features;2024-01-26;https://api.spotify.com/v1/audio-analysis/5naA4orxOXq250NoTEoNg6;5naA4orxOXq250NoTEoNg6;282;3VzQebEG0O7rIklEQvUbwg;3gZgGRvDn9tTUy8n7699pD;5naA4orxOXq250NoTEoNg6;119;11;115039;-1094;472;18;STREET ANTHEM / 7 DAYS
4;58;473;878;Arab X;Chike, Mohbad;136133;722;arabic;modern;https://api.spotify.com/v1/tracks/1IMRi5UVOV77PsAgdWDvzh;Egwu;1;spotify:track:1IMRi5UVOV77PsAgdWDvzh;audio_features;2023-12-15;https://api.spotify.com/v1/audio-analysis/1IMRi5UVOV77PsAgdWDvzh;1IMRi5UVOV77PsAgdWDvzh;311;4JlWlQoaf9gg1Ve5rzoSQi;3gZgGRvDn9tTUy8n7699pD;1IMRi5UVOV77PsAgdWDvzh;57;9;117967;-6917;366;141;Egwu
4;61;382;727;Bedroom Pop;Men I Trust;204651;695;pop;bedroom;https://api.spotify.com/v1/tracks/0iMSUfh4oQplV5OrmrlIbm;Husk;1;spotify:track:0iMSUfh4oQplV5OrmrlIbm;audio_features;2024-09-10;https://api.spotify.com/v1/audio-analysis/0iMSUfh4oQplV5OrmrlIbm;0iMSUfh4oQplV5OrmrlIbm;957;13KxV6ezroXhAW7sPEG6QS;37i9dQZF1DXcxvFzl58uP7;0iMSUfh4oQplV5OrmrlIbm;672;10;128983;-10961;407;714;Husk
4;64;329;716;Bedroom Pop;Clairo;207796;545;pop;bedroom;https://api.spotify.com/v1/tracks/2Nq4SFbvYYZa8AF7lD7CWU;Sexy to Someone;0;spotify:track:2Nq4SFbvYYZa8AF7lD7CWU;audio_features;2024-05-23;https://api.spotify.com/v1/audio-analysis/2Nq4SFbvYYZa8AF7lD7CWU;2Nq4SFbvYYZa8AF7lD7CWU;344;281y6GLUpFfmSyBO7JMLfU;37i9dQZF1DXcxvFzl58uP7;2Nq4SFbvYYZa8AF7lD7CWU;82;0;98232;-6949;338;101;Sexy to Someone
4;38;263;435;Bedroom Pop;The Softies;143480;239;pop;bedroom;https://api.spotify.com/v1/tracks/2etUjNggUGmR9rbD91qvzP;I Said What I Said;1;spotify:track:2etUjNggUGmR9rbD91qvzP;audio_features;2024-08-23;https://api.spotify.com/v1/audio-analysis/2etUjNggUGmR9rbD91qvzP;2etUjNggUGmR9rbD91qvzP;671;0SnCg2Vli2V2i5sh21E4lp;37i9dQZF1DXcxvFzl58uP7;2etUjNggUGmR9rbD91qvzP;184;7;84845;-10863;99;127;The Bed I Made
4;50;26;596;Bedroom Pop;Cavetown, Frankie Cosmos;178286;453;pop;bedroom;https://api.spotify.com/v1/tracks/0c2p1YJtbjydKF2dbGAuyk;magic 8 ball;1;spotify:track:0c2p1YJtbjydKF2dbGAuyk;audio_features;2024-10-10;https://api.spotify.com/v1/audio-analysis/0c2p1YJtbjydKF2dbGAuyk;0c2p1YJtbjydKF2dbGAuyk;0,000216;0kJMWGpVMMueV7IBAga0OK;37i9dQZF1DXcxvFzl58uP7;0c2p1YJtbjydKF2dbGAuyk;343;9;104976;-9536;845;546;magic 8 ball
4;36;392;688;Bedroom Pop;Kate Bollinger;130622;678;pop;bedroom;https://api.spotify.com/v1/tracks/5JHKt7k6aKdfRs2flAT4je;What’s This About (La La La La);1;spotify:track:5JHKt7k6aKdfRs2flAT4je;audio_features;2024-07-30;https://api.spotify.com/v1/audio-analysis/5JHKt7k6aKdfRs2flAT4je;5JHKt7k6aKdfRs2flAT4je;133;6HBrgJUaDMbHlDtCjK7K5d;37i9dQZF1DXcxvFzl58uP7;5JHKt7k6aKdfRs2flAT4je;805;9;117987;-9999;174;669;What’s This About (La La La La)
4;44;585;508;Bedroom Pop;Glitter Party;199760;762;pop;bedroom;https://api.spotify.com/v1/tracks/4wkwlPgwsQPr1Gcl2IB1Zz;time waits;1;spotify:track:4wkwlPgwsQPr1Gcl2IB1Zz;audio_features;2023-04-30;https://api.spotify.com/v1/audio-analysis/4wkwlPgwsQPr1Gcl2IB1Zz;4wkwlPgwsQPr1Gcl2IB1Zz;591;5jkLcQSR8L15cf53wi5bfY;37i9dQZF1DXcxvFzl58uP7;4wkwlPgwsQPr1Gcl2IB1Zz;516;4;9002;-8775;132;107;time waits
4;58;272;674;Bedroom Pop;Dijon;230625;616;pop;bedroom;https://api.spotify.com/v1/tracks/467t3218y3yihFcyDGWjr0;Skin;1;spotify:track:467t3218y3yihFcyDGWjr0;audio_features;2018-04-19;https://api.spotify.com/v1/audio-analysis/467t3218y3yihFcyDGWjr0;467t3218y3yihFcyDGWjr0;0,000021;1E3Dc94QXnqiQcGVgij0iW;37i9dQZF1DXcxvFzl58uP7;467t3218y3yihFcyDGWjr0;551;7;94934;-3471;512;331;Skin
4;45;33;645;Bedroom Pop;strongboi;253312;446;pop;bedroom;https://api.spotify.com/v1/tracks/0O4SLaYDqG9rQSJV8P34jS;magic;1;spotify:track:0O4SLaYDqG9rQSJV8P34jS;audio_features;2024-04-12;https://api.spotify.com/v1/audio-analysis/0O4SLaYDqG9rQSJV8P34jS;0O4SLaYDqG9rQSJV8P34jS;132;4kplurgz5v2ZqhEPUD4Daw;37i9dQZF1DXcxvFzl58uP7;0O4SLaYDqG9rQSJV8P34jS;576;2;177711;-6057;479;947;magic
4;27;282;415;Bedroom Pop;Sunday (1994);270345;506;pop;bedroom;https://api.spotify.com/v1/tracks/1eaRpdsgUxH5AY0W9W3Mcc;Tired Boy;1;spotify:track:1eaRpdsgUxH5AY0W9W3Mcc;audio_features;2024-02-23;https://api.spotify.com/v1/audio-analysis/1eaRpdsgUxH5AY0W9W3Mcc;1eaRpdsgUxH5AY0W9W3Mcc;255;0kuLoUuLTKV4kd59C3iXoW;37i9dQZF1DXcxvFzl58uP7;1eaRpdsgUxH5AY0W9W3Mcc;296;2;173923;-7291;133;105;Tired Boy
4;65;313;702;Bedroom Pop;Orion Sun;169720;525;pop;bedroom;https://api.spotify.com/v1/tracks/1ciQU7ZQGHq129m3njp9en;dirty dancer;0;spotify:track:1ciQU7ZQGHq129m3njp9en;audio_features;2022-02-08;https://api.spotify.com/v1/audio-analysis/1ciQU7ZQGHq129m3njp9en;1ciQU7ZQGHq129m3njp9en;667;6aO0vMIga31GSawF5f0pMZ;37i9dQZF1DXcxvFzl58uP7;1ciQU7ZQGHq129m3njp9en;515;7;113856;-5028;376;119;dirty dancer
4;67;364;669;Bedroom Pop;Takayoshi;76286;762;pop;bedroom;https://api.spotify.com/v1/tracks/6Qvwt9H76n1FfWyw5aT6JJ;apart of me;0;spotify:track:6Qvwt9H76n1FfWyw5aT6JJ;audio_features;2023-01-06;https://api.spotify.com/v1/audio-analysis/6Qvwt9H76n1FfWyw5aT6JJ;6Qvwt9H76n1FfWyw5aT6JJ;842;1VHtN37RStIVB1iqoTwsZ2;37i9dQZF1DXcxvFzl58uP7;6Qvwt9H76n1FfWyw5aT6JJ;876;5;139974;-12308;663;151;apart of me
4;64;477;747;Bedroom Pop;Dijon;184768;531;pop;bedroom;https://api.spotify.com/v1/tracks/0YMe6PHRbeDcN7KJdCG0bW;The Dress;1;spotify:track:0YMe6PHRbeDcN7KJdCG0bW;audio_features;2021-11-05;https://api.spotify.com/v1/audio-analysis/0YMe6PHRbeDcN7KJdCG0bW;0YMe6PHRbeDcN7KJdCG0bW;0,000018;4E691gbRgo2Zb6ToII2DWO;37i9dQZF1DXcxvFzl58uP7;0YMe6PHRbeDcN7KJdCG0bW;785;8;88009;-599;266;192;Absolutely
4;63;437;81;Bedroom Pop;Ralph Castelli;175313;353;pop;bedroom;https://api.spotify.com/v1/tracks/2fGRJzoiYJYAzlQAyBONMb;Morning Sex;1;spotify:track:2fGRJzoiYJYAzlQAyBONMb;audio_features;2019-06-07;https://api.spotify.com/v1/audio-analysis/2fGRJzoiYJYAzlQAyBONMb;2fGRJzoiYJYAzlQAyBONMb;104;6nPjdP4pjRIItNMnu9DSLQ;37i9dQZF1DXcxvFzl58uP7;2fGRJzoiYJYAzlQAyBONMb;731;6;124991;-9536;473;82;Morning Sex
4;64;318;562;Bedroom Pop;wave to earth;263250;551;pop;bedroom;https://api.spotify.com/v1/tracks/5TZKpQFKCbIlWGD8DzHbC6;bad;1;spotify:track:5TZKpQFKCbIlWGD8DzHbC6;audio_features;2023-04-20;https://api.spotify.com/v1/audio-analysis/5TZKpQFKCbIlWGD8DzHbC6;5TZKpQFKCbIlWGD8DzHbC6;113;0kT2Dn4QknHk92h76ZcMk0;37i9dQZF1DXcxvFzl58uP7;5TZKpQFKCbIlWGD8DzHbC6;386;2;135808;-8879;705;164;0.1 flaws and all.
